,0,1,2
dppC,3697218.0,3698121.0,-1.0
dppB,3698130.0,3699150.0,-1.0
dppA,3699457.0,3701065.0,-1.0
eptB,3702143.0,3703835.0,-1.0
yhjX,3704158.0,3705367.0,-1.0
yhjY,3705595.0,3706294.0,-1.0
tag,3706451.0,3707015.0,1.0
yiaC,3707011.0,3707452.0,1.0
bisC,3707420.0,3709754.0,-1.0
yiaD,3709906.0,3710566.0,1.0
ghrB,3710669.0,3711644.0,1.0
yiaF,3711693.0,3712404.0,-1.0
yiaG,3712837.0,3713128.0,1.0
cspA,3713408.0,3713621.0,1.0
mokA,3713807.0,3713992.0,-1.0
hokA,3713807.0,3713960.0,-1.0
insJ,3714039.0,3714561.0,1.0
insK,3714557.0,3715409.0,1.0
glyS,3715687.0,3717757.0,-1.0
glyQ,3717766.0,3718678.0,-1.0
ysaB,3718772.0,3719072.0,-1.0
wecH,3719246.0,3720242.0,1.0
yiaA,3720283.0,3720721.0,-1.0
yiaB,3720766.0,3721108.0,-1.0
xylB,3721276.0,3722731.0,-1.0
xylA,3722802.0,3724125.0,-1.0
xylF,3724490.0,3725483.0,1.0
xylG,3725560.0,3727102.0,1.0
xylH,3727079.0,3728261.0,1.0
xylR,3728338.0,3729517.0,1.0
bax,3729712.0,3730537.0,-1.0
malS,3730856.0,3732887.0,1.0
avtA,3733064.0,3734318.0,1.0
ysaA,3734468.0,3734942.0,-1.0
yiaJ,3735043.0,3735892.0,-1.0
yiaK,3736092.0,3737091.0,1.0
yiaL,3737102.0,3737570.0,1.0
yiaM,3737687.0,3738161.0,1.0
yiaN,3738163.0,3739441.0,1.0
yiaO,3739453.0,3740440.0,1.0
lyxK,3740443.0,3741940.0,1.0
sgbH,3741936.0,3742599.0,1.0
sgbU,3742591.0,3743452.0,1.0
sgbE,3743445.0,3744141.0,1.0
ysaC,3744172.0,3744274.0,-1.0
ysaD,3744277.0,3744469.0,1.0
yiaT,3744487.0,3745228.0,-1.0
yiaU,3745351.0,3746326.0,1.0
yiaV,3746322.0,3747459.0,-1.0
yiaW,3747464.0,3747788.0,-1.0
aldB,3748332.0,3749871.0,-1.0
yiaY,3750035.0,3751187.0,-1.0
selB,3751376.0,3753221.0,-1.0
selA,3753217.0,3754609.0,-1.0
yibF,3754706.0,3755315.0,-1.0
rhsA,3755542.0,3759676.0,1.0
yibA,3759696.0,3760539.0,1.0
rhsJ,3760580.0,3761525.0,1.0
yibG,3761536.0,3761998.0,1.0
yibS,3761998.0,3762250.0,1.0
yibW,3762251.0,3762616.0,1.0
yibV,3762704.0,3763143.0,1.0
yibU,3763307.0,3763506.0,1.0
yibH,3763602.0,3764739.0,-1.0
yibI,3764741.0,3765104.0,-1.0
mtlA,3765640.0,3767554.0,1.0
mtlD,3767783.0,3768932.0,1.0
mtlR,3768931.0,3769519.0,1.0
yibT,3769530.0,3769740.0,-1.0
yibL,3770024.0,3770387.0,1.0
lldP,3770758.0,3772414.0,1.0
lldR,3772413.0,3773190.0,1.0
lldD,3773186.0,3774377.0,1.0
trmL,3774574.0,3775048.0,1.0
cysE,3775100.0,3775922.0,-1.0
gpsA,3776001.0,3777021.0,-1.0
secB,3777020.0,3777488.0,-1.0
grxC,3777550.0,3777802.0,-1.0
yibN,3777943.0,3778375.0,-1.0
gpmM,3778619.0,3780164.0,1.0
envC,3780197.0,3781457.0,1.0
yibQ,3781460.0,3782420.0,1.0
waaH,3782406.0,3783441.0,-1.0
tdh,3783679.0,3784705.0,-1.0
kbl,3784714.0,3785911.0,-1.0
yibB,3786185.0,3787043.0,-1.0
hldD,3787346.0,3788279.0,1.0
waaF,3788288.0,3789335.0,1.0
waaC,3789338.0,3790298.0,1.0
waaL,3790307.0,3791567.0,1.0
waaU,3791598.0,3792672.0,-1.0
waaZ,3792704.0,3793556.0,-1.0
waaY,3793626.0,3794325.0,-1.0
waaJ,3794342.0,3795359.0,-1.0
waaR,3795398.0,3796418.0,-1.0
waaB,3796417.0,3797497.0,-1.0
waaS,3797540.0,3798476.0,-1.0
waaP,3798512.0,3799310.0,-1.0
waaG,3799302.0,3800427.0,-1.0
waaQ,3800423.0,3801458.0,-1.0
waaA,3801899.0,3803177.0,1.0
coaD,3803184.0,3803664.0,1.0
mutM,3803702.0,3804512.0,-1.0
rpmG,3804609.0,3804777.0,-1.0
rpmB,3804797.0,3805034.0,-1.0
yicR,3805250.0,3805919.0,-1.0
dfp,3806090.0,3807311.0,1.0
dut,3807291.0,3807747.0,1.0
slmA,3807853.0,3808450.0,1.0
pyrE,3808486.0,3809128.0,-1.0
rph,3809193.0,3809909.0,-1.0
yicC,3810035.0,3810899.0,1.0
dinD,3811119.0,3811944.0,1.0
yicG,3812233.0,3812851.0,1.0
ligB,3812847.0,3814530.0,-1.0
gmk,3814787.0,3815411.0,1.0
rpoZ,3815465.0,3815741.0,1.0
spoT,3815759.0,3817868.0,1.0
trmH,3817874.0,3818564.0,1.0
recG,3818569.0,3820651.0,1.0
gltS,3820819.0,3822025.0,-1.0
xanP,3822304.0,3823696.0,1.0
yicH,3823816.0,3825526.0,1.0
yicI,3825578.0,3827897.0,-1.0
yicJ,3827906.0,3829289.0,-1.0
yicT,3829784.0,3829916.0,1.0
setC,3830312.0,3831497.0,1.0
yicL,3831607.0,3832531.0,1.0
nlpA,3832534.0,3833353.0,-1.0
yicS,3833574.0,3833868.0,1.0
nepI,3833908.0,3835099.0,-1.0
yicN,3835309.0,3835762.0,-1.0
yicO,3835814.0,3837149.0,-1.0
ade,3837323.0,3839090.0,1.0
uhpT,3839135.0,3840527.0,-1.0
uhpC,3840664.0,3841984.0,-1.0
uhpB,3841993.0,3843496.0,-1.0
uhpA,3843495.0,3844086.0,-1.0
ilvN,3844161.0,3844452.0,-1.0
ilvB,3844455.0,3846144.0,-1.0
ivbL,3846249.0,3846348.0,-1.0
tisB,3846912.0,3847002.0,1.0
emrD,3847281.0,3848466.0,1.0
yidF,3848473.0,3848971.0,-1.0
yidG,3848967.0,3849330.0,-1.0
yidH,3849319.0,3849667.0,-1.0
yidI,3849774.0,3850224.0,1.0
yidJ,3850270.0,3851764.0,-1.0
yidK,3851760.0,3853476.0,-1.0
yidL,3853642.0,3854536.0,1.0
glvG,3854532.0,3855347.0,-1.0
glvC,3855346.0,3856963.0,-1.0
yidP,3857258.0,3857975.0,1.0
yidE,3857971.0,3859633.0,-1.0
ibpB,3859828.0,3860257.0,-1.0
ibpA,3860368.0,3860782.0,-1.0
yidQ,3861087.0,3861420.0,1.0
yidR,3861421.0,3862669.0,-1.0
cbrA,3862736.0,3863801.0,1.0
dgoT,3863797.0,3865090.0,-1.0
dgoD,3865209.0,3866358.0,-1.0
dgoA,3866354.0,3866972.0,-1.0
dgoK,3866955.0,3867834.0,-1.0
dgoR,3867830.0,3868520.0,-1.0
yidX,3868797.0,3869454.0,1.0
yidA,3869499.0,3870312.0,-1.0
yidB,3870426.0,3870825.0,-1.0
gyrB,3871064.0,3873479.0,-1.0
recF,3873507.0,3874581.0,-1.0
dnaN,3874580.0,3875681.0,-1.0
dnaA,3875685.0,3877089.0,-1.0
rpmH,3877695.0,3877836.0,1.0
rnpA,3877852.0,3878212.0,1.0
yidD,3878175.0,3878433.0,1.0
yidC,3878435.0,3880082.0,1.0
mnmE,3880187.0,3881552.0,1.0
tnaC,3881794.0,3881869.0,1.0
tnaA,3882089.0,3883505.0,1.0
tnaB,3883595.0,3884843.0,1.0
mdtL,3884974.0,3886150.0,1.0
yidZ,3886124.0,3887084.0,1.0
yieE,3887240.0,3887990.0,1.0
chrR,3888011.0,3888578.0,1.0
purP,3888631.0,3889969.0,-1.0
yieH,3890133.0,3890799.0,1.0
cbrB,3890865.0,3891333.0,1.0
cbrC,3891381.0,3891969.0,1.0
yieK,3892030.0,3892753.0,-1.0
yieL,3892767.0,3893937.0,-1.0
bglH,3893963.0,3895580.0,-1.0
bglB,3895648.0,3897061.0,-1.0
bglF,3897079.0,3898957.0,-1.0
bglG,3899090.0,3899927.0,-1.0
phoU,3900212.0,3900938.0,-1.0
pstB,3900952.0,3901726.0,-1.0
pstA,3901908.0,3902799.0,-1.0
pstC,3902798.0,3903758.0,-1.0
pstS,3903844.0,3904885.0,-1.0
glmS,3905198.0,3907028.0,-1.0
glmU,3907189.0,3908560.0,-1.0
atpC,3908912.0,3909332.0,-1.0
atpD,3909352.0,3910735.0,-1.0
atpG,3910761.0,3911625.0,-1.0
atpA,3911675.0,3913217.0,-1.0
atpH,3913229.0,3913763.0,-1.0
atpF,3913777.0,3914248.0,-1.0
atpE,3914309.0,3914549.0,-1.0
atpB,3914595.0,3915411.0,-1.0
atpI,3915419.0,3915800.0,-1.0
rsmG,3916416.0,3917040.0,-1.0
mnmG,3917103.0,3918993.0,-1.0
mioC,3919371.0,3919815.0,-1.0
asnC,3919904.0,3920363.0,-1.0
asnA,3920514.0,3921507.0,1.0
viaA,3921511.0,3922963.0,-1.0
ravA,3922956.0,3924453.0,-1.0
kup,3924675.0,3926544.0,1.0
rbsD,3926710.0,3927130.0,1.0
rbsA,3927137.0,3928643.0,1.0
rbsC,3928647.0,3929613.0,1.0
rbsB,3929637.0,3930528.0,1.0
rbsK,3930653.0,3931583.0,1.0
rbsR,3931586.0,3932579.0,1.0
hsrA,3932544.0,3933972.0,-1.0
yieP,3933994.0,3934687.0,-1.0
hdfR,3940487.0,3941327.0,-1.0
yifE,3941445.0,3941784.0,1.0
yifB,3941808.0,3943329.0,-1.0
ilvL,3943681.0,3943780.0,1.0
ilvX,3943866.0,3943917.0,1.0
ilvG,3943919.0,3945564.0,1.0
ilvM,3945560.0,3945824.0,1.0
ilvE,3945843.0,3946773.0,1.0
ilvD,3946837.0,3948688.0,1.0
ilvA,3948690.0,3950235.0,1.0
ilvY,3950286.0,3951180.0,-1.0
ilvC,3951329.0,3952805.0,1.0
ppiC,3952891.0,3953173.0,-1.0
yifN,3953371.0,3953820.0,-1.0
rep,3954036.0,3956058.0,1.0
gpp,3956104.0,3957589.0,-1.0
rhlB,3957724.0,3958990.0,-1.0
trxA,3959120.0,3959450.0,1.0
rho,3959776.0,3961036.0,1.0
wecA,3961275.0,3962379.0,1.0
wzzE,3962390.0,3963437.0,1.0
wecB,3963492.0,3964623.0,1.0
wecC,3964619.0,3965882.0,1.0
rffG,3965881.0,3966949.0,1.0
rffH,3966967.0,3967849.0,1.0
wecD,3967826.0,3968501.0,1.0
wecE,3968505.0,3969636.0,1.0
wzxE,3969637.0,3970888.0,1.0
wecF,3970884.0,3971964.0,1.0
wzyE,3971960.0,3973313.0,1.0
wecG,3973315.0,3974056.0,1.0
yifK,3974246.0,3975632.0,1.0
aslB,3976317.0,3977553.0,1.0
aslA,3977711.0,3979367.0,-1.0
hemY,3980045.0,3981242.0,-1.0
hemX,3981244.0,3982426.0,-1.0
hemD,3982447.0,3983188.0,-1.0
hemC,3983184.0,3984126.0,-1.0
cyaA,3984512.0,3987059.0,1.0
cyaY,3987098.0,3987419.0,-1.0
yifL,3987881.0,3988085.0,1.0
dapF,3988121.0,3988946.0,1.0
yigA,3988942.0,3989650.0,1.0
xerC,3989646.0,3990543.0,1.0
yigB,3990542.0,3991259.0,1.0
uvrD,3991342.0,3993505.0,1.0
yigE,3993651.0,3994416.0,-1.0
corA,3994785.0,3995736.0,1.0
yigF,3995778.0,3996159.0,-1.0
yigG,3996172.0,3996553.0,-1.0
rarD,3996647.0,3997538.0,-1.0
yigI,3997589.0,3998057.0,-1.0
pldA,3998221.0,3999091.0,1.0
recQ,3999223.0,4001053.0,1.0
rhtC,4001116.0,4001737.0,1.0
rhtB,4001798.0,4002419.0,-1.0
pldB,4002529.0,4003552.0,1.0
yigL,4003559.0,4004360.0,1.0
yigM,4004435.0,4005335.0,1.0
metR,4005222.0,4006176.0,-1.0
metE,4006412.0,4008674.0,1.0
ysgA,4008713.0,4009529.0,-1.0
udp,4009790.0,4010552.0,1.0
rmuC,4010692.0,4012120.0,1.0
ubiE,4012214.0,4012970.0,1.0
ubiJ,4012983.0,4013589.0,1.0
ubiB,4013585.0,4015226.0,1.0
tatA,4015304.0,4015574.0,1.0
tatB,4015577.0,4016093.0,1.0
tatC,4016095.0,4016872.0,1.0
tatD,4016913.0,4017696.0,1.0
rfaH,4017692.0,4018181.0,-1.0
ubiD,4018347.0,4019841.0,1.0
fre,4019886.0,4020588.0,1.0
fadA,4020968.0,4022132.0,-1.0
fadB,4022141.0,4024331.0,-1.0
pepQ,4024520.0,4025852.0,1.0
yigZ,4025851.0,4026466.0,1.0
trkH,4026504.0,4027956.0,1.0
hemG,4027967.0,4028513.0,1.0
mobB,4034265.0,4034793.0,-1.0
mobA,4034774.0,4035359.0,-1.0
yihD,4035428.0,4035698.0,1.0
srkA,4035774.0,4036761.0,1.0
dsbA,4036777.0,4037404.0,1.0
yihF,4037558.0,4038989.0,1.0
yihG,4039029.0,4039962.0,-1.0
polA,4040325.0,4043112.0,1.0
yihA,4043492.0,4044125.0,-1.0
yihI,4044706.0,4045216.0,1.0
hemN,4045404.0,4046778.0,1.0
yshB,4047006.0,4047117.0,-1.0
glnG,4047228.0,4048638.0,-1.0
glnL,4048649.0,4049699.0,-1.0
glnA,4049984.0,4051394.0,-1.0
typA,4051766.0,4053590.0,1.0
yihL,4053806.0,4054517.0,1.0
yihM,4054524.0,4055505.0,1.0
yihN,4055606.0,4056872.0,1.0
ompL,4056962.0,4057655.0,-1.0
yihO,4057722.0,4059126.0,-1.0
yihP,4059168.0,4060554.0,-1.0
yihQ,4060599.0,4062636.0,-1.0
yihR,4062834.0,4063761.0,-1.0
yihS,4063874.0,4065116.0,-1.0
yihT,4065132.0,4066011.0,-1.0
yihU,4066034.0,4066931.0,-1.0
yihV,4067098.0,4067995.0,1.0
yihW,4068028.0,4068814.0,1.0
yihX,4068912.0,4069512.0,1.0
yihY,4069505.0,4070378.0,1.0
dtd,4070374.0,4070812.0,1.0
yiiD,4070808.0,4071798.0,1.0
yiiE,4072656.0,4072869.0,1.0
yiiF,4073110.0,4073329.0,1.0
fdhE,4073658.0,4074588.0,-1.0
fdoI,4074584.0,4075220.0,-1.0
fdoH,4075216.0,4076119.0,-1.0
fdoG,4076131.0,4079182.0,-1.0
fdhD,4079375.0,4080209.0,1.0
yiiG,4080361.0,4081417.0,1.0
frvR,4081466.0,4083215.0,-1.0
frvX,4083214.0,4084285.0,-1.0
frvB,4084274.0,4085726.0,-1.0
frvA,4085736.0,4086183.0,-1.0
rhaM,4086483.0,4086798.0,-1.0
rhaD,4086807.0,4087350.0,-1.0
rhaS,4087663.0,4088500.0,1.0
rhaR,4088573.0,4089422.0,1.0
rhaT,4089418.0,4090453.0,-1.0
sodA,4090737.0,4091358.0,1.0
kdgT,4091617.0,4092601.0,1.0
yiiM,4092749.0,4093424.0,1.0
cpxA,4093529.0,4094903.0,-1.0
cpxR,4094899.0,4095598.0,-1.0
cpxP,4095747.0,4096248.0,1.0
fieF,4096396.0,4097299.0,1.0
pfkA,4097479.0,4098442.0,1.0
sbp,4098761.0,4099751.0,1.0
cdh,4099857.0,4100613.0,1.0
tpiA,4100667.0,4101435.0,-1.0
yiiQ,4101542.0,4102142.0,-1.0
yiiR,4102242.0,4102683.0,1.0
yiiS,4102894.0,4103194.0,1.0
uspD,4103220.0,4103649.0,1.0
fpr,4103653.0,4104400.0,-1.0
glpX,4104496.0,4105507.0,-1.0
glpK,4105641.0,4107150.0,-1.0
glpF,4107172.0,4108018.0,-1.0
zapB,4108442.0,4108688.0,1.0
rraA,4108772.0,4109258.0,-1.0
menA,4109350.0,4110277.0,-1.0
hslU,4110343.0,4111675.0,-1.0
hslV,4111684.0,4112215.0,-1.0
ftsN,4112307.0,4113267.0,-1.0
cytR,4113358.0,4114384.0,-1.0
priA,4114539.0,4116738.0,-1.0
rpmE,4116940.0,4117153.0,1.0
yiiX,4117213.0,4117822.0,-1.0
metJ,4118005.0,4118323.0,-1.0
metB,4118599.0,4119760.0,1.0
metL,4119762.0,4122195.0,1.0
metF,4122543.0,4123434.0,1.0
katG,4123762.0,4125943.0,1.0
yijE,4126035.0,4126941.0,1.0
yijF,4126967.0,4127585.0,-1.0
gldA,4127859.0,4128963.0,-1.0
fsaB,4128973.0,4129636.0,-1.0
frwA,4129647.0,4132149.0,-1.0
frwC,4132457.0,4133537.0,1.0
frwB,4133551.0,4133872.0,1.0
pflD,4133922.0,4136220.0,1.0
pflC,4136185.0,4137064.0,1.0
frwD,4137065.0,4137407.0,1.0
yijO,4137393.0,4138245.0,-1.0
eptC,4138459.0,4140193.0,-1.0
ppc,4140374.0,4143026.0,-1.0
argE,4143623.0,4144775.0,-1.0
argC,4144928.0,4145933.0,1.0
argB,4145940.0,4146717.0,1.0
argH,4146777.0,4148151.0,1.0
oxyR,4148417.0,4149335.0,1.0
sthA,4149317.0,4150718.0,-1.0
fabR,4151051.0,4151699.0,1.0
yijD,4151698.0,4152058.0,1.0
trmA,4152097.0,4153198.0,-1.0
btuB,4153566.0,4155411.0,1.0
murI,4155355.0,4156213.0,1.0
murB,4161984.0,4163013.0,1.0
birA,4163009.0,4163975.0,1.0
coaA,4164003.0,4164954.0,-1.0
tufB,4165871.0,4167056.0,1.0
secE,4167285.0,4167669.0,1.0
nusG,4167670.0,4168216.0,1.0
rplK,4168374.0,4168803.0,1.0
rplA,4168806.0,4169511.0,1.0
rplJ,4169923.0,4170421.0,1.0
rplL,4170487.0,4170853.0,1.0
rpoB,4171172.0,4175201.0,1.0
rpoC,4175277.0,4179501.0,1.0
yjaZ,4179713.0,4180253.0,1.0
thiH,4180662.0,4181796.0,-1.0
thiG,4181792.0,4182563.0,-1.0
thiS,4182564.0,4182765.0,-1.0
thiF,4182748.0,4183504.0,-1.0
thiE,4183496.0,4184132.0,-1.0
thiC,4184131.0,4186027.0,-1.0
rsd,4186259.0,4186736.0,-1.0
nudC,4186830.0,4187604.0,1.0
hemE,4187643.0,4188708.0,1.0
nfi,4188717.0,4189389.0,1.0
yjaG,4189431.0,4190022.0,1.0
hupA,4190208.0,4190481.0,1.0
yjaH,4190493.0,4191189.0,1.0
zraP,4191190.0,4191616.0,-1.0
zraS,4191853.0,4193251.0,1.0
zraR,4193247.0,4194573.0,1.0
purD,4194569.0,4195859.0,-1.0
purH,4195870.0,4197460.0,-1.0
yjaA,4203161.0,4203545.0,1.0
yjaB,4203607.0,4204051.0,-1.0
metA,4204207.0,4205137.0,1.0
aceB,4205405.0,4207007.0,1.0
aceA,4207036.0,4208341.0,1.0
aceK,4208523.0,4210260.0,1.0
arpA,4210228.0,4212415.0,-1.0
iclR,4212731.0,4213556.0,-1.0
metH,4213755.0,4217439.0,1.0
yjbB,4217658.0,4219290.0,1.0
pepE,4219380.0,4220070.0,-1.0
rluF,4220281.0,4221154.0,1.0
yjbD,4221286.0,4221559.0,-1.0
lysC,4221811.0,4223161.0,-1.0
pgi,4223685.0,4225335.0,1.0
yjbE,4225833.0,4226076.0,1.0
yjbF,4226189.0,4226828.0,1.0
yjbG,4226824.0,4227562.0,1.0
yjbH,4227561.0,4229658.0,1.0
yjbT,4229704.0,4229983.0,-1.0
psiE,4230252.0,4230663.0,1.0
xylE,4230706.0,4232182.0,-1.0
malG,4232553.0,4233444.0,-1.0
malF,4233458.0,4235003.0,-1.0
malE,4235156.0,4236347.0,-1.0
malK,4236711.0,4237827.0,1.0
lamB,4237898.0,4239239.0,1.0
malM,4239481.0,4240402.0,1.0
yjbI,4240630.0,4242211.0,1.0
ubiC,4242433.0,4242931.0,1.0
ubiA,4242943.0,4243816.0,1.0
plsB,4243970.0,4246394.0,-1.0
dgkA,4246564.0,4246933.0,1.0
lexA,4247042.0,4247651.0,1.0
dinF,4247669.0,4249049.0,1.0
yjbJ,4249164.0,4249374.0,1.0
zur,4249415.0,4249931.0,-1.0
yjbL,4250248.0,4250503.0,1.0
yjbM,4250526.0,4251234.0,1.0
dusA,4251596.0,4252634.0,1.0
pspG,4252767.0,4253010.0,1.0
qorA,4253175.0,4254159.0,-1.0
dnaB,4254241.0,4255657.0,1.0
alr,4255709.0,4256789.0,1.0
tyrB,4257041.0,4258235.0,1.0
yjbS,4258736.0,4258940.0,-1.0
aphA,4259341.0,4260055.0,1.0
yjbQ,4260165.0,4260582.0,1.0
yjbR,4260585.0,4260942.0,1.0
uvrA,4260976.0,4263799.0,-1.0
ssb,4264052.0,4264589.0,1.0
yjcB,4264687.0,4264969.0,-1.0
yjcC,4265398.0,4266985.0,1.0
soxS,4266987.0,4267311.0,-1.0
soxR,4267396.0,4267861.0,1.0
yjcD,4268406.0,4269756.0,1.0
yjcE,4269907.0,4271557.0,1.0
yjcF,4271710.0,4273003.0,-1.0
actP,4273180.0,4274830.0,-1.0
yjcH,4274826.0,4275141.0,-1.0
acs,4275340.0,4277299.0,-1.0
nrfA,4277691.0,4279128.0,1.0
nrfB,4279172.0,4279739.0,1.0
nrfC,4279735.0,4280407.0,1.0
nrfD,4280403.0,4281360.0,1.0
nrfE,4281439.0,4283098.0,1.0
nrfF,4283090.0,4283474.0,1.0
nrfG,4283470.0,4284067.0,1.0
gltP,4284408.0,4285722.0,1.0
yjcO,4286252.0,4286942.0,-1.0
fdhF,4287035.0,4289183.0,-1.0
mdtP,4289380.0,4290847.0,-1.0
mdtO,4290843.0,4292895.0,-1.0
mdtN,4292894.0,4293926.0,-1.0
ytcA,4293944.0,4294220.0,-1.0
yjcS,4294428.0,4296414.0,-1.0
alsK,4296686.0,4297616.0,-1.0
alsE,4297599.0,4298295.0,-1.0
alsC,4298305.0,4299286.0,-1.0
alsA,4299264.0,4300797.0,-1.0
alsB,4300923.0,4301859.0,-1.0
alsR,4301917.0,4302808.0,-1.0
rpiB,4303166.0,4303616.0,1.0
yjdP,4303684.0,4304014.0,1.0
phnP,4304160.0,4304919.0,-1.0
phnO,4304920.0,4305355.0,-1.0
phnN,4305341.0,4305899.0,-1.0
phnM,4305898.0,4307035.0,-1.0
phnL,4307031.0,4307712.0,-1.0
phnK,4307822.0,4308581.0,-1.0
phnJ,4308577.0,4309423.0,-1.0
phnI,4309415.0,4310480.0,-1.0
phnH,4310479.0,4311064.0,-1.0
phnG,4311060.0,4311513.0,-1.0
phnF,4311513.0,4312239.0,-1.0
phnE,4312259.0,4313047.0,-1.0
phnD,4313152.0,4314169.0,-1.0
phnC,4314193.0,4314982.0,-1.0
yjdN,4315114.0,4315558.0,-1.0
yjdM,4316215.0,4316551.0,-1.0
crfC,4316951.0,4319180.0,1.0
yjcZ,4319176.0,4320055.0,1.0
proP,4320318.0,4321821.0,1.0
pmrR,4321932.0,4322022.0,1.0
basS,4321997.0,4323089.0,-1.0
basR,4323098.0,4323767.0,-1.0
eptA,4323763.0,4325407.0,-1.0
adiC,4325510.0,4326848.0,-1.0
adiY,4326984.0,4327746.0,-1.0
adiA,4328070.0,4330338.0,-1.0
melR,4330536.0,4331445.0,-1.0
melA,4331727.0,4333083.0,1.0
melB,4333185.0,4334607.0,1.0
yjdF,4334745.0,4335375.0,-1.0
fumB,4335496.0,4337143.0,-1.0
dcuB,4337220.0,4338561.0,-1.0
dcuR,4339131.0,4339851.0,-1.0
dcuS,4339847.0,4341479.0,-1.0
yjdI,4341659.0,4341890.0,1.0
yjdJ,4341901.0,4342174.0,1.0
yjdK,4342400.0,4342697.0,1.0
yjdO,4342724.0,4342898.0,1.0
lysU,4343016.0,4344534.0,-1.0
dtpC,4344770.0,4346228.0,-1.0
cadA,4346286.0,4348434.0,-1.0
cadB,4348513.0,4349848.0,-1.0
cadC,4350212.0,4351751.0,-1.0
yjdQ,4352007.0,4352170.0,-1.0
yjdC,4352549.0,4353125.0,-1.0
dsbD,4353161.0,4354859.0,-1.0
cutA,4354834.0,4355173.0,-1.0
dcuA,4355288.0,4356590.0,-1.0
aspA,4356707.0,4358144.0,-1.0
fxsA,4358480.0,4358957.0,1.0
yjeH,4358972.0,4360229.0,-1.0
groS,4360504.0,4360798.0,1.0
groL,4360841.0,4362488.0,1.0
yjeI,4362625.0,4362979.0,1.0
yjeJ,4363181.0,4364051.0,-1.0
epmB,4364445.0,4365474.0,-1.0
efp,4365515.0,4366082.0,1.0
ecnA,4366133.0,4366259.0,1.0
ecnB,4366369.0,4366516.0,1.0
sugE,4366691.0,4367009.0,1.0
blc,4367005.0,4367539.0,-1.0
ampC,4367627.0,4368761.0,-1.0
frdD,4368823.0,4369183.0,-1.0
frdC,4369193.0,4369589.0,-1.0
frdB,4369599.0,4370334.0,-1.0
frdA,4370326.0,4372135.0,-1.0
epmA,4372459.0,4373437.0,1.0
yjeM,4373655.0,4375158.0,1.0
yjeN,4375209.0,4375524.0,1.0
yjeO,4375520.0,4375835.0,1.0
mscM,4375863.0,4379187.0,-1.0
psd,4379208.0,4380177.0,-1.0
rsgA,4380273.0,4381326.0,-1.0
orn,4381420.0,4381966.0,1.0
yjeV,4382708.0,4382762.0,1.0
queG,4382744.0,4383884.0,-1.0
nnr,4383882.0,4385430.0,1.0
tsaE,4385401.0,4385863.0,1.0
amiB,4385881.0,4387219.0,1.0
mutL,4387228.0,4389076.0,1.0
miaA,4389068.0,4390019.0,1.0
hfq,4390104.0,4390413.0,1.0
hflX,4390488.0,4391769.0,1.0
hflK,4391854.0,4393114.0,1.0
hflC,4393116.0,4394121.0,1.0
yjeT,4394202.0,4394400.0,1.0
purA,4394503.0,4395802.0,1.0
nsrR,4396006.0,4396432.0,1.0
rnr,4396470.0,4398912.0,1.0
rlmB,4399091.0,4399823.0,1.0
yjfI,4399949.0,4400351.0,1.0
yjfJ,4400369.0,4401068.0,1.0
yjfK,4401118.0,4401778.0,1.0
yjfL,4401795.0,4402194.0,1.0
yjfM,4402203.0,4402842.0,1.0
yjfC,4402844.0,4404008.0,1.0
aidB,4404091.0,4405717.0,1.0
yjfN,4405833.0,4406109.0,-1.0
bsmA,4406257.0,4406587.0,-1.0
yjfP,4406768.0,4407518.0,1.0
ulaR,4407514.0,4408270.0,-1.0
ulaG,4408377.0,4409442.0,-1.0
ulaA,4409796.0,4411194.0,1.0
ulaB,4411209.0,4411515.0,1.0
ulaC,4411524.0,4411989.0,1.0
ulaD,4412002.0,4412653.0,1.0
ulaE,4412662.0,4413517.0,1.0
ulaF,4413516.0,4414203.0,1.0
yjfY,4414332.0,4414608.0,-1.0
rpsF,4414934.0,4415330.0,1.0
priB,4415336.0,4415651.0,1.0
rpsR,4415655.0,4415883.0,1.0
rplI,4415924.0,4416374.0,1.0
yjfZ,4416444.0,4417239.0,-1.0
ytfA,4417510.0,4417912.0,1.0
ytfB,4417895.0,4418534.0,-1.0
fklB,4418751.0,4419372.0,1.0
cycA,4419680.0,4421093.0,1.0
ytfE,4421137.0,4421800.0,-1.0
ytfF,4421907.0,4422873.0,-1.0
qorB,4422980.0,4423841.0,-1.0
ytfH,4423929.0,4424310.0,1.0
cpdB,4424438.0,4426382.0,-1.0
cysQ,4426571.0,4427312.0,1.0
ytfI,4427523.0,4428462.0,1.0
ytfJ,4428524.0,4429079.0,-1.0
ytfK,4429403.0,4429610.0,1.0
ytfL,4429688.0,4431032.0,-1.0
msrA,4431354.0,4431993.0,-1.0
tamA,4432198.0,4433932.0,1.0
tamB,4433928.0,4437708.0,1.0
ytfP,4437710.0,4438052.0,1.0
chpS,4438263.0,4438515.0,1.0
chpB,4438508.0,4438859.0,1.0
ppa,4438938.0,4439469.0,-1.0
ytfQ,4439778.0,4440735.0,1.0
ytfR,4440874.0,4442377.0,1.0
ytfT,4442387.0,4443413.0,1.0
yjfF,4443399.0,4444395.0,1.0
fbp,4444427.0,4445426.0,-1.0
mpl,4445601.0,4446975.0,1.0
yjgA,4447130.0,4447682.0,-1.0
pmbA,4447775.0,4449128.0,1.0
cybC,4449306.0,4449672.0,1.0
